relative_time,ph_7.6,ph_7.6,ph_8.2,ph_7.6,ph_8.2,ph_8.2,
44519.91096,6.750028076,7.585911865,7.830123291,7.508000488,7.96800293,7.847692871,
44579.91084,6.755368652,7.58697998,7.830123291,7.509068604,7.96800293,7.847692871,
44639.91072,6.761777344,7.588048096,7.830123291,7.510136719,7.96800293,7.847692871,
44699.9106,6.768186035,7.588048096,7.830123291,7.510136719,7.96800293,7.847692871,
44759.91048,6.774594727,7.590184326,7.830123291,7.508000488,7.96800293,7.847692871,
44819.91036,6.781003418,7.591252441,7.830123291,7.508000488,7.96800293,7.847692871,
44879.91024,6.787412109,7.592320557,7.830123291,7.511204834,7.966934814,7.847692871,
44939.91012,6.792752686,7.593388672,7.830123291,7.510136719,7.966934814,7.846624756,
44999.91,6.799161377,7.594456787,7.830123291,7.510136719,7.966934814,7.846624756,
45059.90988,6.805570068,7.594456787,7.830123291,7.510136719,7.965866699,7.846624756,
45119.90976,6.810910645,7.595524902,7.830123291,7.511204834,7.965866699,7.846624756,
45179.90964,6.818387451,7.596593018,7.830123291,7.512272949,7.965866699,7.846624756,
45239.90952,6.824796143,7.597661133,7.830123291,7.512272949,7.965866699,7.846624756,
45299.9094,6.831204834,7.598729248,7.830123291,7.512272949,7.964798584,7.845556641,
45359.90928,6.837613525,7.599797363,7.830123291,7.513341064,7.964798584,7.845556641,
45419.90916,6.844022217,7.600865479,7.830123291,7.513341064,7.964798584,7.845556641,
45479.90904,6.850430908,7.601933594,7.829055176,7.51440918,7.963730469,7.845556641,
45539.90892,6.8568396,7.603001709,7.829055176,7.51440918,7.963730469,7.845556641,
45599.9088,6.863248291,7.604069824,7.829055176,7.51654541,7.962662354,7.845556641,
45659.90868,6.869656982,7.605137939,7.829055176,7.51654541,7.962662354,7.845556641,
45719.90856,6.877133789,7.606206055,7.829055176,7.51654541,7.962662354,7.845556641,
45779.90844,6.88354248,7.60727417,7.829055176,7.515477295,7.962662354,7.844488525,
45839.90832,6.889951172,7.608342285,7.829055176,7.51654541,7.962662354,7.844488525,
45899.9082,6.896359863,7.6094104,7.829055176,7.517613525,7.961594238,7.844488525,
45959.90808,6.901700439,7.608342285,7.829055176,7.517613525,7.960526123,7.84342041,
46019.90796,6.908109131,7.610478516,7.829055176,7.517613525,7.960526123,7.84342041,
46079.90784,6.914517822,7.611546631,7.829055176,7.519749756,7.961594238,7.84342041,
46139.90772,6.923062744,7.613682861,7.830123291,7.521885986,7.962662354,7.844488525,
46199.9076,6.931607666,7.614750977,7.831191406,7.522954102,7.964798584,7.845556641,
46259.90748,6.939084473,7.617955322,7.832259521,7.525090332,7.966934814,7.846624756,
46319.90736,6.94869751,7.622227783,7.834395752,7.530430908,7.971207275,7.849829102,
46379.90724,6.957242432,7.624364014,7.835463867,7.531499023,7.973343506,7.850897217,
46439.90712,6.963651123,7.625432129,7.835463867,7.532567139,7.973343506,7.850897217,
46499.907,6.97112793,7.626500244,7.835463867,7.531499023,7.974411621,7.851965332,
46559.90688,6.978604736,7.628636475,7.835463867,7.532567139,7.974411621,7.853033447,
46619.90676,6.985013428,7.62970459,7.835463867,7.532567139,7.974411621,7.853033447,
46679.90664,6.991422119,7.630772705,7.835463867,7.532567139,7.974411621,7.853033447,
46739.90652,6.997830811,7.63184082,7.835463867,7.533635254,7.975479736,7.854101563,
46799.9064,7.003171387,7.632908936,7.835463867,7.532567139,7.975479736,7.854101563,
46859.90628,7.009580078,7.632908936,7.835463867,7.533635254,7.975479736,7.854101563,
46919.90616,7.01598877,7.633977051,7.835463867,7.534703369,7.974411621,7.854101563,
46979.90604,7.022397461,7.635045166,7.835463867,7.535771484,7.974411621,7.854101563,
47039.90592,7.028806152,7.636113281,7.835463867,7.535771484,7.974411621,7.854101563,
47099.9058,7.034146729,7.636113281,7.834395752,7.5368396,7.974411621,7.853033447,
47159.90568,7.039487305,7.637181396,7.834395752,7.5368396,7.974411621,7.854101563,
47219.90556,7.045895996,7.638249512,7.834395752,7.5368396,7.974411621,7.854101563,
47279.90544,7.051236572,7.639317627,7.834395752,7.537907715,7.974411621,7.854101563,
47339.90532,7.057645264,7.639317627,7.834395752,7.53897583,7.973343506,7.854101563,
47399.9052,7.06298584,7.640385742,7.834395752,7.540043945,7.973343506,7.853033447,
47459.90508,7.069394531,7.641453857,7.834395752,7.53897583,7.973343506,7.853033447,
47519.90496,7.074735107,7.641453857,7.833327637,7.540043945,7.973343506,7.851965332,
47579.90484,7.081143799,7.642521973,7.833327637,7.541112061,7.972275391,7.851965332,
47639.90472,7.086484375,7.643590088,7.833327637,7.540043945,7.972275391,7.851965332,
47699.9046,7.092893066,7.643590088,7.833327637,7.541112061,7.972275391,7.853033447,
47759.90448,7.098233643,7.644658203,7.833327637,7.541112061,7.972275391,7.851965332,
47819.90436,7.103574219,7.645726318,7.833327637,7.542180176,7.971207275,7.851965332,
47879.90424,7.108914795,7.646794434,7.833327637,7.543248291,7.971207275,7.851965332,
47939.90412,7.114255371,7.646794434,7.832259521,7.544316406,7.971207275,7.850897217,
47999.904,7.119595947,7.647862549,7.832259521,7.545384521,7.971207275,7.850897217,
48059.90388,7.123868408,7.647862549,7.832259521,7.545384521,7.97013916,7.850897217,
48119.90376,7.129208984,7.648930664,7.835463867,7.545384521,7.97013916,7.851965332,
48179.90364,7.135617676,7.651066895,7.839736328,7.544316406,7.97013916,7.854101563,
48239.90352,7.142026367,7.65213501,7.841872559,7.546452637,7.97013916,7.855169678,
48299.9034,7.147366943,7.65427124,7.842940674,7.547520752,7.97013916,7.856237793,
48359.90328,7.15270752,7.655339355,7.844008789,7.546452637,7.97013916,7.856237793,
48419.90316,7.158048096,7.656407471,7.844008789,7.547520752,7.97013916,7.857305908,
48479.90304,7.162320557,7.657475586,7.845076904,7.546452637,7.969071045,7.857305908,
48539.90292,7.167661133,7.658543701,7.845076904,7.547520752,7.969071045,7.858374023,
48599.9028,7.173001709,7.659611816,7.845076904,7.546452637,7.969071045,7.858374023,
48659.90268,7.17727417,7.659611816,7.845076904,7.548588867,7.969071045,7.858374023,
48719.90256,7.182614746,7.660679932,7.845076904,7.549656982,7.96800293,7.858374023,
48779.90244,7.187955322,7.661748047,7.845076904,7.550725098,7.969071045,7.858374023,
48839.90232,7.194364014,7.662816162,7.845076904,7.550725098,7.96800293,7.859442139,
48899.9022,7.198636475,7.663884277,7.845076904,7.551793213,7.96800293,7.859442139,
48959.90208,7.202908936,7.663884277,7.845076904,7.550725098,7.96800293,7.859442139,
49019.90196,7.208249512,7.664952393,7.845076904,7.551793213,7.966934814,7.859442139,
49079.90184,7.212521973,7.666020508,7.845076904,7.551793213,7.966934814,7.859442139,
49139.90172,7.217862549,7.666020508,7.845076904,7.551793213,7.966934814,7.859442139,
49199.9016,7.22213501,7.667088623,7.845076904,7.551793213,7.966934814,7.859442139,
49259.90148,7.227475586,7.667088623,7.845076904,7.552861328,7.966934814,7.859442139,
49319.90136,7.231748047,7.668156738,7.845076904,7.553929443,7.965866699,7.859442139,
49379.90124,7.236020508,7.668156738,7.845076904,7.552861328,7.965866699,7.859442139,
49439.90112,7.241361084,7.669224854,7.845076904,7.553929443,7.965866699,7.859442139,
49499.901,7.24670166,7.670292969,7.845076904,7.553929443,7.965866699,7.859442139,
49559.90088,7.250974121,7.671361084,7.845076904,7.554997559,7.964798584,7.859442139,
49619.90076,7.255246582,7.671361084,7.844008789,7.556065674,7.964798584,7.859442139,
49679.90064,7.259519043,7.672429199,7.844008789,7.557133789,7.963730469,7.859442139,
49739.90052,7.263791504,7.672429199,7.844008789,7.557133789,7.963730469,7.859442139,
49799.9004,7.268063965,7.673497314,7.844008789,7.558201904,7.963730469,7.859442139,
49859.90028,7.272336426,7.673497314,7.844008789,7.558201904,7.963730469,7.858374023,
49919.90016,7.276608887,7.67456543,7.844008789,7.558201904,7.962662354,7.858374023,
49979.90004,7.281949463,7.675633545,7.844008789,7.55927002,7.962662354,7.858374023,
50039.89992,7.285153809,7.675633545,7.844008789,7.558201904,7.962662354,7.859442139,
50099.8998,7.290494385,7.67670166,7.844008789,7.558201904,7.962662354,7.859442139,
50159.89968,7.294766846,7.677769775,7.844008789,7.558201904,7.962662354,7.859442139,
50219.89956,7.299039307,7.677769775,7.844008789,7.55927002,7.961594238,7.859442139,
50279.89944,7.303311768,7.677769775,7.844008789,7.55927002,7.960526123,7.858374023,
50339.89932,7.307584229,7.677769775,7.842940674,7.55927002,7.960526123,7.858374023,
50399.8992,7.311856689,7.67456543,7.844008789,7.560338135,7.961594238,7.858374023,
50459.89908,7.31612915,7.349858398,7.844008789,7.560338135,7.961594238,7.858374023,
50519.89896,7.320401611,7.070012207,7.845076904,7.56140625,7.962662354,7.859442139,
50579.89884,7.326810303,7.023015137,7.84614502,7.56354248,7.964798584,7.860510254,
50639.89872,7.333218994,6.999516602,7.847213135,7.565678711,7.96800293,7.862646484,
50699.8986,7.340695801,6.983494873,7.849349365,7.567814941,7.971207275,7.864782715,
50759.89848,7.346036377,6.967473145,7.849349365,7.571019287,7.972275391,7.86585083,
50819.89836,7.350308838,6.953587646,7.849349365,7.571019287,7.973343506,7.866918945,
50879.89824,7.355649414,6.939702148,7.849349365,7.572087402,7.973343506,7.866918945,
50939.89812,7.359921875,6.929020996,7.849349365,7.572087402,7.973343506,7.867987061,
50999.898,7.364194336,6.918339844,7.849349365,7.572087402,7.973343506,7.867987061,
51059.89788,7.367398682,6.908726807,7.849349365,7.572087402,7.973343506,7.867987061,
51119.89776,7.371671143,6.90125,7.849349365,7.573155518,7.973343506,7.867987061,
51179.89764,7.375943604,6.892705078,7.849349365,7.573155518,7.973343506,7.869055176,
51239.89752,7.379147949,6.885228271,7.849349365,7.574223633,7.973343506,7.867987061,
51299.8974,7.382352295,6.879887695,7.849349365,7.575291748,7.973343506,7.867987061,
51359.89728,7.385556641,6.873479004,7.849349365,7.575291748,7.973343506,7.867987061,
51419.89716,7.389829102,6.870274658,7.849349365,7.575291748,7.973343506,7.867987061,
51479.89704,7.393033447,6.866002197,7.84828125,7.576359863,7.973343506,7.867987061,
51539.89692,7.396237793,6.861729736,7.84828125,7.577427979,7.973343506,7.869055176,
51599.8968,7.400510254,6.858525391,7.84828125,7.577427979,7.973343506,7.867987061,
51659.89668,7.4037146,6.855321045,7.84828125,7.576359863,7.973343506,7.869055176,
51719.89656,7.407987061,6.853184814,7.84828125,7.577427979,7.973343506,7.869055176,
51779.89644,7.411191406,6.851048584,7.84828125,7.577427979,7.972275391,7.869055176,
51839.89632,7.413327637,6.848912354,7.84828125,7.576359863,7.972275391,7.869055176,
51899.8962,7.416531982,6.846776123,7.84828125,7.576359863,7.972275391,7.869055176,
51959.89608,7.419736328,6.845708008,7.84828125,7.578496094,7.971207275,7.867987061,
52019.89596,7.422940674,6.844639893,7.84828125,7.577427979,7.971207275,7.866918945,
52079.89584,7.42614502,6.844639893,7.84828125,7.578496094,7.971207275,7.866918945,
52139.89572,7.429349365,6.844639893,7.84828125,7.577427979,7.971207275,7.866918945,
52199.8956,7.432553711,6.844639893,7.84828125,7.578496094,7.97013916,7.866918945,
52259.89548,7.434689941,6.844639893,7.84828125,7.580632324,7.97013916,7.866918945,
52319.89536,7.437894287,6.845708008,7.847213135,7.579564209,7.97013916,7.866918945,
52379.89524,7.441098633,6.845708008,7.847213135,7.579564209,7.969071045,7.866918945,
52439.89512,7.444302979,6.846776123,7.847213135,7.581700439,7.969071045,7.86585083,
52499.895,7.446439209,6.847844238,7.847213135,7.581700439,7.969071045,7.86585083,
52559.89488,7.449643555,6.851048584,7.847213135,7.582768555,7.969071045,7.86585083,
52619.89476,7.451779785,6.852116699,7.847213135,7.581700439,7.96800293,7.86585083,
52679.89464,7.456052246,6.853184814,7.847213135,7.582768555,7.96800293,7.86585083,
52739.89452,7.458188477,6.855321045,7.847213135,7.582768555,7.96800293,7.86585083,
52799.8944,7.461392822,6.857457275,7.847213135,7.584904785,7.96800293,7.86585083,
52859.89428,7.463529053,6.858525391,7.847213135,7.584904785,7.96800293,7.86585083,
52919.89416,7.466733398,6.859593506,7.84614502,7.584904785,7.966934814,7.86585083,
52979.89404,7.468869629,6.861729736,7.84614502,7.5859729,7.966934814,7.86585083,
53039.89392,7.472073975,6.864934082,7.84614502,7.5859729,7.966934814,7.86585083,
53099.8938,7.474210205,6.867070313,7.84614502,7.587041016,7.966934814,7.86585083,
53159.89368,7.477414551,6.870274658,7.84614502,7.587041016,7.966934814,7.86585083,
53219.89356,7.480618896,6.872410889,7.84614502,7.587041016,7.965866699,7.864782715,
53279.89344,7.482755127,6.875615234,7.84614502,7.587041016,7.965866699,7.864782715,
53339.89332,7.485959473,6.87881958,7.84614502,7.587041016,7.965866699,7.86585083,
53399.8932,7.488095703,6.880955811,7.84614502,7.587041016,7.965866699,7.864782715,
53459.89308,7.490231934,6.884160156,7.84614502,7.588109131,7.964798584,7.864782715,
53519.89296,7.492368164,6.887364502,7.84614502,7.588109131,7.964798584,7.864782715,
53579.89284,7.49557251,6.890568848,7.84614502,7.588109131,7.964798584,7.864782715,
53639.89272,7.49770874,6.892705078,7.84614502,7.588109131,7.963730469,7.864782715,
53699.8926,7.499844971,6.895909424,7.84614502,7.588109131,7.962662354,7.864782715,
53759.89248,7.501981201,6.89911377,7.84614502,7.587041016,7.962662354,7.864782715,
53819.89236,7.505185547,6.902318115,7.84614502,7.588109131,7.961594238,7.8637146,
53879.89224,7.507321777,6.906590576,7.84614502,7.589177246,7.961594238,7.8637146,
53939.89212,7.510526123,6.909794922,7.845076904,7.589177246,7.961594238,7.8637146,
53999.892,7.512662354,6.914067383,7.845076904,7.589177246,7.960526123,7.8637146,
54059.89188,7.514798584,6.917271729,7.845076904,7.589177246,7.959458008,7.8637146,
54119.89176,7.51800293,6.920476074,7.845076904,7.590245361,7.959458008,7.862646484,
54179.89164,7.52013916,6.92368042,7.845076904,7.590245361,7.957321777,7.862646484,
54239.89152,7.522275391,6.927952881,7.845076904,7.591313477,7.959458008,7.8637146,
54299.8914,7.524411621,6.931157227,7.845076904,7.591313477,7.961594238,7.862646484,
54359.89128,7.526547852,6.934361572,7.845076904,7.590245361,7.961594238,7.862646484,
54419.89116,7.527615967,6.937565918,7.845076904,7.591313477,7.958389893,7.861578369,
54479.89104,7.529752197,6.941838379,7.845076904,7.592381592,7.956253662,7.861578369,
54539.89092,7.532956543,6.94611084,7.845076904,7.592381592,7.959458008,7.861578369,
54599.8908,7.536160889,6.950383301,7.845076904,7.593449707,7.960526123,7.862646484,
54659.89068,7.538297119,6.954655762,7.845076904,7.595585938,7.961594238,7.862646484,
54719.89056,7.541501465,6.959996338,7.84614502,7.594517822,7.966934814,7.862646484,
54779.89044,7.545773926,6.965336914,7.84614502,7.596654053,7.966934814,7.8637146,
54839.89032,7.550046387,6.97067749,7.84828125,7.598790283,7.96800293,7.864782715,
54899.8902,7.554318848,6.977086182,7.849349365,7.601994629,7.969071045,7.867987061,
54959.89008,7.557523193,6.981358643,7.849349365,7.603062744,7.96800293,7.867987061,
55019.88996,7.560727539,6.985631104,7.85041748,7.603062744,7.973343506,7.869055176,
55079.88984,7.565,6.989903564,7.85041748,7.603062744,7.973343506,7.869055176,
55139.88972,7.56713623,6.994176025,7.85041748,7.604130859,7.974411621,7.870123291,
55199.8896,7.569272461,6.997380371,7.85041748,7.605198975,7.974411621,7.870123291,
55259.88948,7.571408691,7.001652832,7.849349365,7.60626709,7.973343506,7.870123291,
55319.88936,7.573544922,7.005925293,7.849349365,7.605198975,7.975479736,7.870123291,
55379.88924,7.575681152,7.010197754,7.85041748,7.605198975,7.975479736,7.871191406,
55439.88912,7.577817383,7.014470215,7.849349365,7.605198975,7.976547852,7.871191406,
55499.889,7.579953613,7.018742676,7.849349365,7.605198975,7.975479736,7.871191406,
55559.88888,7.582089844,7.023015137,7.849349365,7.607335205,7.965866699,7.871191406,
55619.88876,7.583157959,7.026219482,7.849349365,7.60626709,7.964798584,7.871191406,
55679.88864,7.585294189,7.030491943,7.849349365,7.60626709,7.973343506,7.871191406,
55739.88852,7.58743042,7.033696289,7.849349365,7.607335205,7.966934814,7.871191406,
55799.8884,7.588498535,7.036900635,7.849349365,7.60626709,7.971207275,7.870123291,
55859.88828,7.58956665,7.041173096,7.849349365,7.60626709,7.971207275,7.870123291,
55919.88816,7.592770996,7.045445557,7.849349365,7.607335205,7.975479736,7.871191406,
55979.88804,7.593839111,7.050786133,7.849349365,7.60840332,7.959458008,7.871191406,
56039.88792,7.595975342,7.053990479,7.849349365,7.607335205,7.918869629,7.871191406,
56099.8878,7.597043457,7.058262939,7.849349365,7.60840332,7.913529053,7.871191406,
56159.88768,7.598111572,7.061467285,7.849349365,7.60840332,7.875076904,7.871191406,
56219.88756,7.600247803,7.065739746,7.84828125,7.610539551,7.922073975,7.871191406,
56279.88744,7.601315918,7.070012207,7.84828125,7.611607666,7.901779785,7.870123291,
56339.88732,7.602384033,7.073216553,7.84828125,7.611607666,7.886826172,7.870123291,
56399.8872,7.603452148,7.077489014,7.84828125,7.611607666,7.90071167,7.870123291,
56459.88708,7.605588379,7.080693359,7.84828125,7.611607666,7.859055176,7.870123291,
56519.88696,7.606656494,7.08496582,7.84828125,7.612675781,7.836624756,7.870123291,
56579.88684,7.607724609,7.088170166,7.84828125,7.611607666,7.829147949,7.869055176,
56639.88672,7.608792725,7.092442627,7.84828125,7.612675781,7.825943604,7.870123291,
56699.8866,7.60986084,7.096715088,7.84828125,7.611607666,7.850510254,7.869055176,
56759.88648,7.610928955,7.099919434,7.84828125,7.611607666,7.851578369,7.869055176,
56819.88636,7.61199707,7.104191895,7.84828125,7.612675781,7.838760986,7.869055176,
56879.88624,7.613065186,7.10739624,7.847213135,7.613743896,7.848374023,7.867987061,
56939.88612,7.615201416,7.110600586,7.847213135,7.612675781,7.840897217,7.867987061,
56999.886,7.616269531,7.114873047,7.847213135,7.612675781,7.820603027,7.867987061,
57059.88588,7.618405762,7.119145508,7.847213135,7.612675781,7.824875488,7.867987061,
57119.88576,7.619473877,7.123417969,7.847213135,7.613743896,7.829147949,7.867987061,
57179.88564,7.620541992,7.126622314,7.847213135,7.613743896,7.829147949,7.867987061,
57239.88552,7.621610107,7.130894775,7.847213135,7.613743896,7.819534912,7.866918945,
57299.8854,7.623746338,7.134099121,7.847213135,7.613743896,7.785355225,7.866918945,
57359.88528,7.624814453,7.137303467,7.847213135,7.614812012,7.772537842,7.866918945,
57419.88516,7.625882568,7.141575928,7.847213135,7.614812012,7.765061035,7.866918945,
57479.88504,7.626950684,7.144780273,7.847213135,7.614812012,7.772537842,7.866918945,
57539.88492,7.628018799,7.149052734,7.847213135,7.614812012,7.695633545,7.86585083,
57599.8848,7.630155029,7.15225708,7.84614502,7.614812012,7.565323486,7.86585083,
57659.88468,7.631223145,7.155461426,7.84614502,7.614812012,7.574936523,7.86585083,
57719.88456,7.63229126,7.158665771,7.84614502,7.615880127,7.634750977,7.86585083,
57779.88444,7.633359375,7.162938232,7.84614502,7.615880127,7.668930664,7.86585083,
57839.88432,7.63442749,7.166142578,7.84614502,7.616948242,7.666794434,7.86585083,
57899.8842,7.635495605,7.169346924,7.84614502,7.616948242,7.642227783,7.864782715,
57959.88408,7.637631836,7.173619385,7.84614502,7.616948242,7.714859619,7.864782715,
58019.88396,7.638699951,7.177891846,7.84614502,7.618016357,7.735153809,7.864782715,
58079.88384,7.639768066,7.181096191,7.845076904,7.616948242,7.690292969,7.864782715,
58139.88372,7.640836182,7.184300537,7.845076904,7.616948242,7.689224854,7.8637146,
58199.8836,7.641904297,7.187504883,7.845076904,7.616948242,7.681748047,7.8637146,
58259.88348,7.642972412,7.190709229,7.845076904,7.618016357,7.656113281,7.8637146,
58319.88336,7.645108643,7.194981689,7.845076904,7.616948242,7.709519043,7.862646484,
58379.88324,7.645108643,7.19711792,7.845076904,7.616948242,7.71913208,7.862646484,
58439.88312,7.647244873,7.201390381,7.845076904,7.619084473,7.733017578,7.862646484,
58499.883,7.649381104,7.204594727,7.845076904,7.619084473,7.735153809,7.862646484,
58559.88288,7.650449219,7.208867188,7.84614502,7.619084473,7.731949463,7.862646484,
58619.88276,7.653653564,7.213139648,7.84614502,7.619084473,7.790695801,7.8637146,
58679.88264,7.65685791,7.21954834,7.84828125,7.620152588,7.753311768,7.864782715,
58739.88252,7.661130371,7.225957031,7.849349365,7.623356934,7.847305908,7.866918945,
58799.8824,7.664334717,7.232365723,7.85041748,7.626561279,7.818466797,7.869055176,
58859.88228,7.667539063,7.235570068,7.851485596,7.626561279,7.78642334,7.870123291,
58919.88216,7.670743408,7.239842529,7.851485596,7.627629395,7.754379883,7.870123291,
58979.88204,7.672879639,7.243046875,7.851485596,7.62869751,7.532211914,7.870123291,
59039.88192,7.673947754,7.246251221,7.851485596,7.627629395,7.67213501,7.871191406,
59099.8818,7.675015869,7.249455566,7.851485596,7.62869751,7.798172607,7.871191406,
59159.88168,7.6771521,7.252659912,7.851485596,7.62869751,7.817398682,7.871191406,
59219.88156,7.678220215,7.255864258,7.851485596,7.62869751,7.830216064,7.872259521,
59279.88144,7.67928833,7.259068604,7.85041748,7.62869751,7.839829102,7.872259521,
59339.88132,7.680356445,7.262272949,7.85041748,7.62869751,7.836624756,7.871191406,
59399.8812,7.681424561,7.265477295,7.85041748,7.629765625,7.843033447,7.871191406,
59459.88108,7.682492676,7.267613525,7.85041748,7.63083374,7.849442139,7.871191406,
59519.88096,7.683560791,7.270817871,7.85041748,7.631901855,7.893234863,7.871191406,
59579.88084,7.684628906,7.274022217,7.85041748,7.631901855,8.010727539,7.871191406,
59639.88072,7.685697021,7.277226563,7.85041748,7.631901855,8.074814453,7.871191406,
59699.8806,7.686765137,7.280430908,7.849349365,7.632969971,8.022476807,7.871191406,
59759.88048,7.686765137,7.283635254,7.849349365,7.63083374,7.937027588,7.870123291,
59819.88036,7.687833252,7.2868396,7.849349365,7.63083374,8.025681152,7.870123291,
59879.88024,7.689969482,7.290043945,7.849349365,7.631901855,8.069473877,7.871191406,
59939.88012,7.689969482,7.293248291,7.849349365,7.631901855,8.058792725,7.871191406,
59999.88,7.691037598,7.295384521,7.849349365,7.63083374,8.080155029,7.871191406,
60059.87988,7.692105713,7.298588867,7.849349365,7.631901855,8.071610107,7.871191406,
60119.87976,7.692105713,7.300725098,7.849349365,7.631901855,8.065201416,7.871191406,
60179.87964,7.693173828,7.303929443,7.849349365,7.631901855,8.064133301,7.871191406,
60239.87952,7.496640625,7.306065674,7.849349365,7.631901855,8.031021729,7.870123291,
60299.8794,6.88140625,7.30927002,7.849349365,7.632969971,7.960526123,7.870123291,
60359.87928,6.788480225,7.31140625,7.84828125,7.632969971,7.957321777,7.870123291,
60419.87916,6.757504883,7.31354248,7.84828125,7.632969971,7.959458008,7.870123291,
60479.87904,6.739346924,7.316746826,7.84828125,7.632969971,7.958389893,7.870123291,
60539.87892,6.725461426,7.319951172,7.84828125,7.634038086,7.959458008,7.869055176,
60599.8788,6.714780273,7.322087402,7.84828125,7.635106201,7.963730469,7.869055176,
60659.87868,6.704099121,7.325291748,7.84828125,7.635106201,7.957321777,7.869055176,
60719.87856,6.696622314,7.327427979,7.84828125,7.635106201,7.959458008,7.869055176,
60779.87844,6.690213623,7.329564209,7.84828125,7.635106201,7.958389893,7.869055176,
60839.87832,6.684873047,7.332768555,7.84828125,7.635106201,7.964798584,7.867987061,
60899.8782,6.680600586,7.3359729,7.84828125,7.636174316,7.966934814,7.867987061,
60959.87808,6.67739624,7.339177246,7.84828125,7.636174316,7.977615967,7.867987061,
61019.87796,6.674191895,7.341313477,7.84828125,7.637242432,7.980820313,7.867987061,
61079.87784,6.673123779,7.344517822,7.847213135,7.637242432,7.978684082,7.866918945,
61139.87772,6.670987549,7.346654053,7.847213135,7.638310547,7.963730469,7.867987061,
61199.8776,6.670987549,7.348790283,7.847213135,7.638310547,7.964798584,7.866918945,
61259.87748,6.669919434,7.350926514,7.847213135,7.638310547,7.966934814,7.866918945,
61319.87736,6.669919434,7.354130859,7.847213135,7.637242432,7.963730469,7.86585083,
61379.87724,6.670987549,7.35626709,7.847213135,7.637242432,7.963730469,7.86585083,
61439.87712,6.672055664,7.35840332,7.847213135,7.637242432,7.97013916,7.86585083,
61499.877,6.674191895,7.361607666,7.847213135,7.637242432,7.96800293,7.86585083,
61559.87688,6.676328125,7.363743896,7.847213135,7.637242432,7.971207275,7.86585083,
61619.87676,6.678464355,7.365880127,7.847213135,7.637242432,7.96800293,7.864782715,
61679.87664,6.680600586,7.369084473,7.847213135,7.637242432,7.964798584,7.864782715,
61739.87652,6.683804932,7.371220703,7.847213135,7.638310547,7.964798584,7.864782715,
61799.8764,6.687009277,7.373356934,7.84614502,7.639378662,7.965866699,7.864782715,
61859.87628,6.689145508,7.375493164,7.84614502,7.639378662,7.963730469,7.864782715,
61919.87616,6.692349854,7.377629395,7.84614502,7.638310547,7.963730469,7.8637146,
61979.87604,6.696622314,7.38083374,7.84614502,7.638310547,7.962662354,7.8637146,
62039.87592,6.700894775,7.382969971,7.84614502,7.638310547,7.963730469,7.8637146,
62099.8758,6.704099121,7.385106201,7.84614502,7.638310547,7.963730469,7.8637146,
62159.87568,6.709439697,7.388310547,7.84614502,7.639378662,7.962662354,7.8637146,
62219.87556,6.713712158,7.390446777,7.84614502,7.638310547,7.97013916,7.862646484,
62279.87544,6.717984619,7.391514893,7.845076904,7.638310547,7.963730469,7.862646484,
62339.87532,6.72225708,7.394719238,7.84614502,7.639378662,7.961594238,7.862646484,
62399.8752,6.727597656,7.396855469,7.84614502,7.640446777,7.949844971,7.862646484,
62459.87508,6.734006348,7.400059814,7.84614502,7.640446777,7.94557251,7.8637146,
62519.87496,6.739346924,7.402196045,7.847213135,7.639378662,7.94557251,7.8637146,
62579.87484,6.74682373,7.405400391,7.847213135,7.639378662,7.948776855,7.8637146,
62639.87472,6.753232422,7.409672852,7.84828125,7.642583008,7.961594238,7.864782715,
62699.8746,6.761777344,7.415013428,7.85041748,7.646855469,7.955185547,7.866918945,
62759.87448,6.76925415,7.418217773,7.851485596,7.647923584,7.958389893,7.869055176,
62819.87436,6.775662842,7.421422119,7.851485596,7.648991699,7.955185547,7.870123291,
62879.87424,6.782071533,7.42355835,7.851485596,7.650059814,7.957321777,7.870123291,
62939.87412,6.788480225,7.42569458,7.851485596,7.648991699,7.949844971,7.870123291,
62999.874,6.793820801,7.427830811,7.851485596,7.650059814,7.933823242,7.870123291,
63059.87388,6.800229492,7.429967041,7.851485596,7.648991699,7.955185547,7.871191406,
63119.87376,6.805570068,7.432103271,7.851485596,7.648991699,7.974411621,7.872259521,
63179.87364,6.81197876,7.434239502,7.851485596,7.650059814,7.979752197,7.872259521,
63239.87352,6.818387451,7.436375732,7.851485596,7.650059814,7.987229004,7.872259521,
63299.8734,6.824796143,7.438511963,7.851485596,7.650059814,7.978684082,7.872259521,
63359.87328,6.830136719,7.440648193,7.85041748,7.650059814,7.975479736,7.872259521,
63419.87316,6.83654541,7.442784424,7.85041748,7.650059814,7.972275391,7.871191406,
63479.87304,6.841885986,7.444920654,7.85041748,7.65112793,7.928482666,7.872259521,
63539.87292,6.848294678,7.447056885,7.85041748,7.65112793,7.94770874,7.872259521,
63599.8728,6.853635254,7.448125,7.85041748,7.65112793,7.94557251,7.871191406,
63659.87268,6.860043945,7.45026123,7.85041748,7.65112793,7.941300049,7.871191406,
63719.87256,6.865384521,7.452397461,7.85041748,7.65112793,7.92527832,7.870123291,
63779.87244,6.872861328,7.453465576,7.85041748,7.65112793,7.931687012,7.870123291,
63839.87232,6.878201904,7.455601807,7.85041748,7.65112793,7.938095703,7.870123291,
63899.8722,6.884610596,7.457738037,7.849349365,7.652196045,7.944504395,7.870123291,
